model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V42,"[0, 0.55, 0.7, 1]",5.019652369827819,"[60.431198478123015, 1.7121116043119846, 37.85668991756499]","[56.9620253164557, 1.0126582278481013, 42.025316455696206]","[70.51416579223505, 59.25925925925925, 69.68174204355108]","[68.88888888888889, 75.0, 74.09638554216868]"
V42,"[0, 0.7, 0.85, 1]",3.5933523397864713,"[62.143310082435, 6.2777425491439445, 31.57894736842105]","[57.974683544303794, 5.822784810126582, 36.20253164556962]","[70.20408163265306, 75.75757575757575, 68.47389558232932]","[68.99563318777294, 82.6086956521739, 72.72727272727273]"
V42,"[0, 0.85, 1.0, 1]",2.329345697802872,"[68.42105263157895, 31.57894736842105, 0]","[63.79746835443038, 36.20253164556962, 0]","[70.71362372567191, 68.47389558232932, 0]","[70.23809523809523, 72.72727272727273, 0]"
V42,"[0, 0.45, 0.6, 1]",7.525403895702279,"[59.73367152821814, 1.2048192771084338, 39.061509194673434]","[56.20253164556962, 1.2658227848101267, 42.53164556962025]","[70.48832271762208, 68.42105263157895, 69.31818181818183]","[68.46846846846847, 100.0, 73.80952380952381]"
V42,"[0, 0.6, 0.75, 1]",4.6838512637939465,"[60.93849080532657, 1.9023462270133165, 37.159162967660116]","[57.46835443037974, 1.0126582278481013, 41.51898734177215]","[70.4474505723205, 63.33333333333333, 69.6245733788396]","[69.16299559471366, 50.0, 74.39024390243902]"
V42,"[0, 0.75, 0.9, 1]",3.8973323842834917,"[62.84083703233989, 6.2777425491439445, 30.88142041851617]","[58.48101265822785, 6.075949367088607, 35.44303797468354]","[70.23208879919274, 74.74747474747475, 68.58316221765914]","[68.83116883116884, 83.33333333333334, 72.85714285714285]"
V42,"[0, 0.4, 0.6, 1]",4.797061076052288,"[58.97273303741281, 1.9657577679137603, 39.061509194673434]","[55.949367088607595, 1.5189873417721518, 42.53164556962025]","[70.53763440860214, 67.74193548387096, 69.31818181818183]","[68.77828054298642, 83.33333333333334, 73.80952380952381]"
V42,"[0, 0.6, 0.8, 1]",4.4795624918239625,"[60.93849080532657, 2.4096385542168677, 36.651870640456565]","[57.46835443037974, 1.7721518987341773, 40.75949367088608]","[70.4474505723205, 57.89473684210527, 70.06920415224913]","[69.16299559471366, 71.42857142857143, 73.91304347826086]"
V42,"[0, 0.8, 1.0, 1]",2.1330476876785824,"[63.348129359543435, 36.651870640456565, 0]","[59.24050632911393, 40.75949367088608, 0]","[69.96996996996997, 70.06920415224913, 0]","[69.23076923076923, 73.91304347826086, 0]"
V42,"[0, 0.45, 0.65, 1]",7.058376905087322,"[59.73367152821814, 1.5852885225110969, 38.68103994927077]","[56.20253164556962, 1.2658227848101267, 42.53164556962025]","[70.48832271762208, 72.0, 69.18032786885246]","[68.46846846846847, 100.0, 73.80952380952381]"
V42,"[0, 0.65, 0.85, 1]",3.7572543127380356,"[61.31896005072923, 7.102092580849714, 31.57894736842105]","[57.46835443037974, 6.329113924050633, 36.20253164556962]","[70.52740434332989, 72.32142857142857, 68.47389558232932]","[69.16299559471366, 80.0, 72.72727272727273]"
V42,"[0, 0.85, 1, 1]",2.329345697802872,"[68.42105263157895, 31.57894736842105, 0]","[63.79746835443038, 36.20253164556962, 0]","[70.71362372567191, 68.47389558232932, 0]","[70.23809523809523, 72.72727272727273, 0]"
V42,"[0, 0.4, 0.65, 1]",4.525470685008186,"[58.97273303741281, 2.346227013316424, 38.68103994927077]","[55.949367088607595, 1.5189873417721518, 42.53164556962025]","[70.53763440860214, 70.27027027027027, 69.18032786885246]","[68.77828054298642, 83.33333333333334, 73.80952380952381]"
V42,"[0, 0.65, 0.9, 1]",3.6313896041181306,"[61.31896005072923, 7.7996195307545975, 30.88142041851617]","[57.46835443037974, 7.088607594936709, 35.44303797468354]","[70.52740434332989, 71.54471544715447, 68.58316221765914]","[69.16299559471366, 78.57142857142857, 72.85714285714285]"
V42,"[0, 0.45, 0.7, 1]",6.221356966912872,"[59.73367152821814, 2.4096385542168677, 37.85668991756499]","[56.20253164556962, 1.7721518987341773, 42.025316455696206]","[70.48832271762208, 63.1578947368421, 69.68174204355108]","[68.46846846846847, 85.71428571428571, 74.09638554216868]"
V42,"[0, 0.7, 0.95, 1]",3.004913310741385,"[62.143310082435, 10.843373493975903, 27.013316423589096]","[57.974683544303794, 10.126582278481013, 31.89873417721519]","[70.20408163265306, 73.68421052631578, 68.07511737089203]","[68.99563318777294, 75.0, 73.80952380952381]"
V43,"[0, 0.4, 0.45, 1]",5.789354345369547,"[47.49524413443247, 1.077996195307546, 51.42675967025999]","[42.025316455696206, 1.2658227848101267, 56.708860759493675]","[70.62750333778371, 82.35294117647058, 69.173859432799]","[68.07228915662651, 100.0, 72.76785714285714]"
V43,"[0, 0.45, 0.5, 1]",3.260370818624284,"[48.57324032974002, 1.2682308180088777, 50.1585288522511]","[43.291139240506325, 1.5189873417721518, 55.18987341772152]","[70.88772845953002, 70.0, 69.15297092288243]","[69.00584795321637, 66.66666666666666, 72.93577981651376]"
V43,"[0, 0.5, 0.55, 1]",7.587649629465438,"[49.84147114774889, 1.077996195307546, 49.08053265694357]","[44.81012658227848, 1.5189873417721518, 53.67088607594936]","[70.86513994910942, 52.94117647058824, 69.50904392764858]","[68.92655367231639, 83.33333333333334, 72.64150943396226]"
V43,"[0, 0.55, 0.6, 1]",14.000172443565674,"[50.91946734305643, 1.014584654407102, 48.065948002536466]","[46.32911392405064, 0.25316455696202533, 53.417721518987335]","[70.4856787048568, 68.75, 69.52506596306068]","[69.39890710382514, 0.0, 72.98578199052133]"
V43,"[0, 0.6, 0.65, 1]",3.986677239668217,"[51.934051997463534, 1.077996195307546, 46.98795180722892]","[46.58227848101266, 0.7594936708860759, 52.65822784810127]","[70.45177045177046, 58.82352941176471, 69.77058029689609]","[69.02173913043478, 66.66666666666666, 73.07692307692307]"
V43,"[0, 0.65, 0.7, 1]",4.48922432045585,"[53.01204819277109, 0.6975269499048826, 46.290424857324034]","[47.34177215189874, 1.2658227848101267, 51.392405063291136]","[70.21531100478468, 90.9090909090909, 69.45205479452055]","[68.98395721925134, 80.0, 72.9064039408867]"
V43,"[0, 0.7, 0.75, 1]",5.036100855915239,"[53.709575142675966, 0.9511731135066582, 45.33925174381738]","[48.60759493670886, 1.0126582278481013, 50.37974683544304]","[70.4840613931523, 40.0, 70.06993006993008]","[69.27083333333334, 25.0, 73.86934673366834]"
V43,"[0, 0.75, 0.8, 1]",6.888454996964354,"[54.66074825618262, 1.014584654407102, 44.324667089410276]","[49.62025316455696, 0.5063291139240507, 49.87341772151899]","[69.95359628770301, 75.0, 69.95708154506438]","[68.36734693877551, 100.0, 73.60406091370558]"
V43,"[0, 0.8, 0.85, 1]",3.8286679330012703,"[55.675332910589724, 6.024096385542169, 38.300570703868104]","[50.12658227848101, 4.556962025316456, 45.31645569620253]","[70.04555808656036, 80.0, 68.37748344370861]","[68.68686868686868, 83.33333333333334, 72.62569832402235]"
V43,"[0, 0.85, 0.9, 1]",6.016546030283232,"[61.69942929613189, 1.3316423589093214, 36.96892834495878]","[54.68354430379747, 2.278481012658228, 43.037974683544306]","[71.0174717368962, 71.42857142857143, 68.26758147512865]","[69.9074074074074, 88.88888888888889, 71.76470588235294]"
V43,"[0, 0.45, 0.5, 1]",3.260370818624284,"[48.57324032974002, 1.2682308180088777, 50.1585288522511]","[43.291139240506325, 1.5189873417721518, 55.18987341772152]","[70.88772845953002, 70.0, 69.15297092288243]","[69.00584795321637, 66.66666666666666, 72.93577981651376]"
V43,"[0, 0.5, 0.55, 1]",7.587649629465438,"[49.84147114774889, 1.077996195307546, 49.08053265694357]","[44.81012658227848, 1.5189873417721518, 53.67088607594936]","[70.86513994910942, 52.94117647058824, 69.50904392764858]","[68.92655367231639, 83.33333333333334, 72.64150943396226]"
V43,"[0, 0.55, 0.6, 1]",14.000172443565674,"[50.91946734305643, 1.014584654407102, 48.065948002536466]","[46.32911392405064, 0.25316455696202533, 53.417721518987335]","[70.4856787048568, 68.75, 69.52506596306068]","[69.39890710382514, 0.0, 72.98578199052133]"
V43,"[0, 0.6, 0.65, 1]",3.986677239668217,"[51.934051997463534, 1.077996195307546, 46.98795180722892]","[46.58227848101266, 0.7594936708860759, 52.65822784810127]","[70.45177045177046, 58.82352941176471, 69.77058029689609]","[69.02173913043478, 66.66666666666666, 73.07692307692307]"
V43,"[0, 0.65, 0.7, 1]",4.48922432045585,"[53.01204819277109, 0.6975269499048826, 46.290424857324034]","[47.34177215189874, 1.2658227848101267, 51.392405063291136]","[70.21531100478468, 90.9090909090909, 69.45205479452055]","[68.98395721925134, 80.0, 72.9064039408867]"
V43,"[0, 0.7, 0.75, 1]",5.036100855915239,"[53.709575142675966, 0.9511731135066582, 45.33925174381738]","[48.60759493670886, 1.0126582278481013, 50.37974683544304]","[70.4840613931523, 40.0, 70.06993006993008]","[69.27083333333334, 25.0, 73.86934673366834]"
V43,"[0, 0.75, 0.8, 1]",6.888454996964354,"[54.66074825618262, 1.014584654407102, 44.324667089410276]","[49.62025316455696, 0.5063291139240507, 49.87341772151899]","[69.95359628770301, 75.0, 69.95708154506438]","[68.36734693877551, 100.0, 73.60406091370558]"
V43,"[0, 0.8, 0.85, 1]",3.8286679330012703,"[55.675332910589724, 6.024096385542169, 38.300570703868104]","[50.12658227848101, 4.556962025316456, 45.31645569620253]","[70.04555808656036, 80.0, 68.37748344370861]","[68.68686868686868, 83.33333333333334, 72.62569832402235]"
V43,"[0, 0.85, 0.9, 1]",6.016546030283232,"[61.69942929613189, 1.3316423589093214, 36.96892834495878]","[54.68354430379747, 2.278481012658228, 43.037974683544306]","[71.0174717368962, 71.42857142857143, 68.26758147512865]","[69.9074074074074, 88.88888888888889, 71.76470588235294]"
V43,"[0, 0.4, 0.5, 1]",3.9033974291278684,"[47.49524413443247, 2.346227013316424, 50.1585288522511]","[42.025316455696206, 2.7848101265822782, 55.18987341772152]","[70.62750333778371, 75.67567567567568, 69.15297092288243]","[68.07228915662651, 81.81818181818183, 72.93577981651376]"
V43,"[0, 0.5, 0.6, 1]",4.4875600266110425,"[49.84147114774889, 2.092580849714648, 48.065948002536466]","[44.81012658227848, 1.7721518987341773, 53.417721518987335]","[70.86513994910942, 60.60606060606061, 69.52506596306068]","[68.92655367231639, 71.42857142857143, 72.98578199052133]"
V43,"[0, 0.6, 0.7, 1]",3.1932260120053586,"[51.934051997463534, 1.7755231452124285, 46.290424857324034]","[46.58227848101266, 2.0253164556962027, 51.392405063291136]","[70.45177045177046, 71.42857142857143, 69.45205479452055]","[69.02173913043478, 75.0, 72.9064039408867]"
V43,"[0, 0.7, 0.8, 1]",4.003704136951642,"[53.709575142675966, 1.9657577679137603, 44.324667089410276]","[48.60759493670886, 1.5189873417721518, 49.87341772151899]","[70.4840613931523, 58.06451612903226, 69.95708154506438]","[69.27083333333334, 50.0, 73.60406091370558]"
V43,"[0, 0.8, 0.9, 1]",3.9551359678672067,"[55.675332910589724, 7.3557387444514895, 36.96892834495878]","[50.12658227848101, 6.8354430379746836, 43.037974683544306]","[70.04555808656036, 78.44827586206897, 68.26758147512865]","[68.68686868686868, 85.18518518518519, 71.76470588235294]"
V43,"[0, 0.45, 0.55, 1]",4.736064338155422,"[48.57324032974002, 2.346227013316424, 49.08053265694357]","[43.291139240506325, 3.0379746835443036, 53.67088607594936]","[70.88772845953002, 62.16216216216216, 69.50904392764858]","[69.00584795321637, 75.0, 72.64150943396226]"
V43,"[0, 0.55, 0.65, 1]",4.895005016527827,"[50.91946734305643, 2.092580849714648, 46.98795180722892]","[46.32911392405064, 1.0126582278481013, 52.65822784810127]","[70.4856787048568, 63.63636363636363, 69.77058029689609]","[69.39890710382514, 50.0, 73.07692307692307]"
V43,"[0, 0.65, 0.75, 1]",3.725704752320381,"[53.01204819277109, 1.6487000634115407, 45.33925174381738]","[47.34177215189874, 2.278481012658228, 50.37974683544304]","[70.21531100478468, 61.53846153846154, 70.06993006993008]","[68.98395721925134, 55.55555555555556, 73.86934673366834]"
V43,"[0, 0.75, 0.85, 1]",4.264492489105136,"[54.66074825618262, 7.038681039949271, 38.300570703868104]","[49.62025316455696, 5.063291139240507, 45.31645569620253]","[69.95359628770301, 79.27927927927928, 68.37748344370861]","[68.36734693877551, 85.0, 72.62569832402235]"
V43,"[0, 0.85, 0.95, 1]",5.8364827863964575,"[61.69942929613189, 3.9315155358275207, 34.36905516804059]","[54.68354430379747, 5.063291139240507, 40.25316455696203]","[71.0174717368962, 67.74193548387096, 68.45018450184503]","[69.9074074074074, 85.0, 71.0691823899371]"
V43,"[0, 0.4, 0.55, 1]",5.076992950482576,"[47.49524413443247, 3.4242232086239692, 49.08053265694357]","[42.025316455696206, 4.30379746835443, 53.67088607594936]","[70.62750333778371, 68.51851851851852, 69.50904392764858]","[68.07228915662651, 82.35294117647058, 72.64150943396226]"
V43,"[0, 0.55, 0.7, 1]",3.088826657868468,"[50.91946734305643, 2.7901077996195305, 46.290424857324034]","[46.32911392405064, 2.278481012658228, 51.392405063291136]","[70.4856787048568, 70.45454545454545, 69.45205479452055]","[69.39890710382514, 66.66666666666666, 72.9064039408867]"
V43,"[0, 0.7, 0.85, 1]",3.315006386937825,"[53.709575142675966, 7.989854153455929, 38.300570703868104]","[48.60759493670886, 6.075949367088607, 45.31645569620253]","[70.4840613931523, 74.60317460317461, 68.37748344370861]","[69.27083333333334, 75.0, 72.62569832402235]"
V43,"[0, 0.85, 1.0, 1]",3.23167486574523,"[61.69942929613189, 38.300570703868104, 0]","[54.68354430379747, 45.31645569620253, 0]","[71.0174717368962, 68.37748344370861, 0]","[69.9074074074074, 72.62569832402235, 0]"
V43,"[0, 0.45, 0.6, 1]",3.5209949002031453,"[48.57324032974002, 3.3608116677235254, 48.065948002536466]","[43.291139240506325, 3.2911392405063293, 53.417721518987335]","[70.88772845953002, 64.15094339622641, 69.52506596306068]","[69.00584795321637, 69.23076923076923, 72.98578199052133]"
V43,"[0, 0.6, 0.75, 1]",3.0107963272853526,"[51.934051997463534, 2.7266962587190866, 45.33925174381738]","[46.58227848101266, 3.0379746835443036, 50.37974683544304]","[70.45177045177046, 60.46511627906976, 70.06993006993008]","[69.02173913043478, 58.333333333333336, 73.86934673366834]"
V43,"[0, 0.75, 0.9, 1]",4.233009992457321,"[54.66074825618262, 8.370323398858591, 36.96892834495878]","[49.62025316455696, 7.341772151898734, 43.037974683544306]","[69.95359628770301, 78.03030303030303, 68.26758147512865]","[68.36734693877551, 86.20689655172413, 71.76470588235294]"
V43,"[0, 0.4, 0.6, 1]",4.360355795406596,"[47.49524413443247, 4.438807863031072, 48.065948002536466]","[42.025316455696206, 4.556962025316456, 53.417721518987335]","[70.62750333778371, 68.57142857142857, 69.52506596306068]","[68.07228915662651, 77.77777777777779, 72.98578199052133]"
V43,"[0, 0.6, 0.8, 1]",2.715929554916158,"[51.934051997463534, 3.741280913126189, 44.324667089410276]","[46.58227848101266, 3.5443037974683547, 49.87341772151899]","[70.45177045177046, 64.40677966101694, 69.95708154506438]","[69.02173913043478, 64.28571428571429, 73.60406091370558]"
V43,"[0, 0.8, 1.0, 1]",2.6838616720917186,"[55.675332910589724, 44.324667089410276, 0]","[50.12658227848101, 49.87341772151899, 0]","[70.04555808656036, 69.95708154506438, 0]","[68.68686868686868, 73.60406091370558, 0]"
V43,"[0, 0.45, 0.65, 1]",3.736938751823748,"[48.57324032974002, 4.438807863031072, 46.98795180722892]","[43.291139240506325, 4.050632911392405, 52.65822784810127]","[70.88772845953002, 62.857142857142854, 69.77058029689609]","[69.00584795321637, 68.75, 73.07692307692307]"
V43,"[0, 0.65, 0.85, 1]",3.26027974068713,"[53.01204819277109, 8.687381103360812, 38.300570703868104]","[47.34177215189874, 7.341772151898734, 45.31645569620253]","[70.21531100478468, 75.91240875912408, 68.37748344370861]","[68.98395721925134, 75.86206896551724, 72.62569832402235]"
V43,"[0, 0.85, 1, 1]",3.23167486574523,"[61.69942929613189, 38.300570703868104, 0]","[54.68354430379747, 45.31645569620253, 0]","[71.0174717368962, 68.37748344370861, 0]","[69.9074074074074, 72.62569832402235, 0]"
V43,"[0, 0.4, 0.65, 1]",4.4543197611230685,"[47.49524413443247, 5.516804058338617, 46.98795180722892]","[42.025316455696206, 5.3164556962025316, 52.65822784810127]","[70.62750333778371, 66.66666666666666, 69.77058029689609]","[68.07228915662651, 76.19047619047619, 73.07692307692307]"
V43,"[0, 0.65, 0.9, 1]",3.4162472657964624,"[53.01204819277109, 10.019023462270134, 36.96892834495878]","[47.34177215189874, 9.620253164556962, 43.037974683544306]","[70.21531100478468, 75.31645569620254, 68.26758147512865]","[68.98395721925134, 78.94736842105263, 71.76470588235294]"
V43,"[0, 0.45, 0.7, 1]",3.4437227655086584,"[48.57324032974002, 5.136334812935954, 46.290424857324034]","[43.291139240506325, 5.3164556962025316, 51.392405063291136]","[70.88772845953002, 66.66666666666666, 69.45205479452055]","[69.00584795321637, 71.42857142857143, 72.9064039408867]"
V43,"[0, 0.7, 0.95, 1]",3.8009122898822594,"[53.709575142675966, 11.92136968928345, 34.36905516804059]","[48.60759493670886, 11.139240506329113, 40.25316455696203]","[70.4840613931523, 72.3404255319149, 68.45018450184503]","[69.27083333333334, 79.54545454545455, 71.0691823899371]"
V44,"[0, 0.4, 0.45, 1]",2.4968003670750973,"[32.72035510462904, 2.029169308814204, 65.25047558655676]","[34.177215189873415, 2.5316455696202533, 63.29113924050633]","[70.34883720930233, 75.0, 69.67930029154519]","[67.4074074074074, 80.0, 72.8]"
V44,"[0, 0.45, 0.5, 1]",2.703416818940204,"[34.74952441344325, 1.9023462270133165, 63.348129359543435]","[36.708860759493675, 1.5189873417721518, 61.77215189873417]","[70.62043795620438, 56.666666666666664, 70.07007007007007]","[68.27586206896552, 50.0, 73.36065573770492]"
V44,"[0, 0.5, 0.55, 1]",1.9306173264527726,"[36.651870640456565, 2.029169308814204, 61.31896005072923]","[38.22784810126582, 2.278481012658228, 59.49367088607595]","[69.8961937716263, 68.75, 70.11375387797312]","[67.54966887417218, 66.66666666666666, 73.61702127659574]"
V44,"[0, 0.55, 0.6, 1]",2.8558689238558554,"[38.68103994927077, 2.6632847178186427, 58.6556753329106]","[40.50632911392405, 3.0379746835443036, 56.45569620253165]","[69.83606557377048, 76.19047619047619, 69.83783783783784]","[67.5, 83.33333333333334, 73.09417040358744]"
V44,"[0, 0.6, 0.65, 1]",2.2635426386339628,"[41.34432466708941, 2.599873176918199, 56.055802155992396]","[43.54430379746835, 1.5189873417721518, 54.936708860759495]","[70.24539877300614, 70.73170731707317, 69.79638009049773]","[68.6046511627907, 66.66666666666666, 73.27188940092167]"
V44,"[0, 0.65, 0.7, 1]",2.152208705424203,"[43.94419784400761, 2.4096385542168677, 53.64616360177552]","[45.063291139240505, 3.0379746835443036, 51.89873417721519]","[70.27417027417027, 78.94736842105263, 69.3853427895981]","[68.53932584269663, 83.33333333333334, 72.6829268292683]"
V44,"[0, 0.7, 0.75, 1]",3.657873412428043,"[46.35383639822448, 3.0437539632213064, 50.602409638554214]","[48.10126582278481, 4.050632911392405, 47.848101265822784]","[70.7250341997264, 62.5, 69.79949874686717]","[69.47368421052632, 75.0, 72.4867724867725]"
V44,"[0, 0.75, 0.8, 1]",3.963019037063769,"[49.39759036144578, 3.1705770450221937, 47.43183259353202]","[52.151898734177216, 4.556962025316456, 43.291139240506325]","[70.21822849807445, 78.0, 69.25133689839572]","[69.90291262135922, 66.66666666666666, 73.09941520467837]"
V44,"[0, 0.8, 0.85, 1]",3.067869591433647,"[52.56816740646798, 9.13126188966392, 38.300570703868104]","[56.708860759493675, 8.10126582278481, 35.189873417721515]","[70.68757539203861, 78.47222222222221, 67.05298013245033]","[69.64285714285714, 75.0, 72.66187050359713]"
V44,"[0, 0.85, 0.9, 1]",3.103630899832233,"[61.69942929613189, 6.911857958148383, 31.388712745719722]","[64.81012658227849, 8.10126582278481, 27.088607594936708]","[71.83967112024666, 64.22018348623854, 67.67676767676768]","[70.3125, 65.625, 74.76635514018692]"
V44,"[0, 0.45, 0.5, 1]",2.703416818940204,"[34.74952441344325, 1.9023462270133165, 63.348129359543435]","[36.708860759493675, 1.5189873417721518, 61.77215189873417]","[70.62043795620438, 56.666666666666664, 70.07007007007007]","[68.27586206896552, 50.0, 73.36065573770492]"
V44,"[0, 0.5, 0.55, 1]",1.9306173264527726,"[36.651870640456565, 2.029169308814204, 61.31896005072923]","[38.22784810126582, 2.278481012658228, 59.49367088607595]","[69.8961937716263, 68.75, 70.11375387797312]","[67.54966887417218, 66.66666666666666, 73.61702127659574]"
V44,"[0, 0.55, 0.6, 1]",2.8558689238558554,"[38.68103994927077, 2.6632847178186427, 58.6556753329106]","[40.50632911392405, 3.0379746835443036, 56.45569620253165]","[69.83606557377048, 76.19047619047619, 69.83783783783784]","[67.5, 83.33333333333334, 73.09417040358744]"
V44,"[0, 0.6, 0.65, 1]",2.2635426386339628,"[41.34432466708941, 2.599873176918199, 56.055802155992396]","[43.54430379746835, 1.5189873417721518, 54.936708860759495]","[70.24539877300614, 70.73170731707317, 69.79638009049773]","[68.6046511627907, 66.66666666666666, 73.27188940092167]"
V44,"[0, 0.65, 0.7, 1]",2.152208705424203,"[43.94419784400761, 2.4096385542168677, 53.64616360177552]","[45.063291139240505, 3.0379746835443036, 51.89873417721519]","[70.27417027417027, 78.94736842105263, 69.3853427895981]","[68.53932584269663, 83.33333333333334, 72.6829268292683]"
V44,"[0, 0.7, 0.75, 1]",3.657873412428043,"[46.35383639822448, 3.0437539632213064, 50.602409638554214]","[48.10126582278481, 4.050632911392405, 47.848101265822784]","[70.7250341997264, 62.5, 69.79949874686717]","[69.47368421052632, 75.0, 72.4867724867725]"
V44,"[0, 0.75, 0.8, 1]",3.963019037063769,"[49.39759036144578, 3.1705770450221937, 47.43183259353202]","[52.151898734177216, 4.556962025316456, 43.291139240506325]","[70.21822849807445, 78.0, 69.25133689839572]","[69.90291262135922, 66.66666666666666, 73.09941520467837]"
V44,"[0, 0.8, 0.85, 1]",3.067869591433647,"[52.56816740646798, 9.13126188966392, 38.300570703868104]","[56.708860759493675, 8.10126582278481, 35.189873417721515]","[70.68757539203861, 78.47222222222221, 67.05298013245033]","[69.64285714285714, 75.0, 72.66187050359713]"
V44,"[0, 0.85, 0.9, 1]",3.103630899832233,"[61.69942929613189, 6.911857958148383, 31.388712745719722]","[64.81012658227849, 8.10126582278481, 27.088607594936708]","[71.83967112024666, 64.22018348623854, 67.67676767676768]","[70.3125, 65.625, 74.76635514018692]"
V44,"[0, 0.4, 0.5, 1]",2.0008230221806294,"[32.72035510462904, 3.9315155358275207, 63.348129359543435]","[34.177215189873415, 4.050632911392405, 61.77215189873417]","[70.34883720930233, 66.12903225806451, 70.07007007007007]","[67.4074074074074, 68.75, 73.36065573770492]"
V44,"[0, 0.5, 0.6, 1]",2.2033864902441382,"[36.651870640456565, 4.692454026632848, 58.6556753329106]","[38.22784810126582, 5.3164556962025316, 56.45569620253165]","[69.8961937716263, 72.97297297297297, 69.83783783783784]","[67.54966887417218, 76.19047619047619, 73.09417040358744]"
V44,"[0, 0.6, 0.7, 1]",2.0720872307706415,"[41.34432466708941, 5.009511731135067, 53.64616360177552]","[43.54430379746835, 4.556962025316456, 51.89873417721519]","[70.24539877300614, 74.68354430379746, 69.3853427895981]","[68.6046511627907, 77.77777777777779, 72.6829268292683]"
V44,"[0, 0.7, 0.8, 1]",2.260147838390939,"[46.35383639822448, 6.214331008243501, 47.43183259353202]","[48.10126582278481, 8.60759493670886, 43.291139240506325]","[70.7250341997264, 70.40816326530613, 69.25133689839572]","[69.47368421052632, 70.58823529411765, 73.09941520467837]"
V44,"[0, 0.8, 0.9, 1]",3.125671970740571,"[52.56816740646798, 16.0431198478123, 31.388712745719722]","[56.708860759493675, 16.20253164556962, 27.088607594936708]","[70.68757539203861, 72.33201581027669, 67.67676767676768]","[69.64285714285714, 70.3125, 74.76635514018692]"
V44,"[0, 0.45, 0.55, 1]",2.111623630735657,"[34.74952441344325, 3.9315155358275207, 61.31896005072923]","[36.708860759493675, 3.79746835443038, 59.49367088607595]","[70.62043795620438, 62.903225806451616, 70.11375387797312]","[68.27586206896552, 60.0, 73.61702127659574]"
V44,"[0, 0.55, 0.65, 1]",2.290992514610719,"[38.68103994927077, 5.263157894736842, 56.055802155992396]","[40.50632911392405, 4.556962025316456, 54.936708860759495]","[69.83606557377048, 73.49397590361446, 69.79638009049773]","[67.5, 77.77777777777779, 73.27188940092167]"
V44,"[0, 0.65, 0.75, 1]",3.122453604634214,"[43.94419784400761, 5.453392517438173, 50.602409638554214]","[45.063291139240505, 7.088607594936709, 47.848101265822784]","[70.27417027417027, 69.76744186046511, 69.79949874686717]","[68.53932584269663, 78.57142857142857, 72.4867724867725]"
V44,"[0, 0.75, 0.85, 1]",3.0826860473454567,"[49.39759036144578, 12.301838934686113, 38.300570703868104]","[52.151898734177216, 12.658227848101266, 35.189873417721515]","[70.21822849807445, 78.35051546391753, 67.05298013245033]","[69.90291262135922, 72.0, 72.66187050359713]"
V44,"[0, 0.85, 0.95, 1]",3.3599553632156813,"[61.69942929613189, 20.608750792644262, 17.691819911223845]","[64.81012658227849, 20.253164556962027, 14.936708860759493]","[71.83967112024666, 65.84615384615384, 68.45878136200717]","[70.3125, 68.75, 77.96610169491525]"
V44,"[0, 0.4, 0.55, 1]",1.845666489013237,"[32.72035510462904, 5.960684844641725, 61.31896005072923]","[34.177215189873415, 6.329113924050633, 59.49367088607595]","[70.34883720930233, 67.02127659574468, 70.11375387797312]","[67.4074074074074, 68.0, 73.61702127659574]"
V44,"[0, 0.55, 0.7, 1]",2.3462693954165506,"[38.68103994927077, 7.67279644895371, 53.64616360177552]","[40.50632911392405, 7.59493670886076, 51.89873417721519]","[69.83606557377048, 75.20661157024794, 69.3853427895981]","[67.5, 80.0, 72.6829268292683]"
V44,"[0, 0.7, 0.85, 1]",2.59349562926921,"[46.35383639822448, 15.34559289790742, 38.300570703868104]","[48.10126582278481, 16.70886075949367, 35.189873417721515]","[70.7250341997264, 75.20661157024794, 67.05298013245033]","[69.47368421052632, 72.72727272727273, 72.66187050359713]"
V44,"[0, 0.85, 1.0, 1]",2.2262426772811077,"[61.69942929613189, 38.300570703868104, 0]","[64.81012658227849, 35.189873417721515, 0]","[71.83967112024666, 67.05298013245033, 0]","[70.3125, 72.66187050359713, 0]"
V44,"[0, 0.45, 0.6, 1]",2.0170010524809925,"[34.74952441344325, 6.594800253646163, 58.6556753329106]","[36.708860759493675, 6.8354430379746836, 56.45569620253165]","[70.62043795620438, 68.26923076923077, 69.83783783783784]","[68.27586206896552, 70.37037037037037, 73.09417040358744]"
V44,"[0, 0.6, 0.75, 1]",2.704747695566238,"[41.34432466708941, 8.053265694356373, 50.602409638554214]","[43.54430379746835, 8.60759493670886, 47.848101265822784]","[70.24539877300614, 70.07874015748031, 69.79949874686717]","[68.6046511627907, 76.47058823529412, 72.4867724867725]"
V44,"[0, 0.75, 0.9, 1]",3.2933742087370934,"[49.39759036144578, 19.213696892834495, 31.388712745719722]","[52.151898734177216, 20.759493670886076, 27.088607594936708]","[70.21822849807445, 73.26732673267327, 67.67676767676768]","[69.90291262135922, 69.51219512195121, 74.76635514018692]"
V44,"[0, 0.4, 0.6, 1]",2.286292070817468,"[32.72035510462904, 8.623969562460369, 58.6556753329106]","[34.177215189873415, 9.367088607594937, 56.45569620253165]","[70.34883720930233, 69.85294117647058, 69.83783783783784]","[67.4074074074074, 72.97297297297297, 73.09417040358744]"
